此版不再维护,#genre#
ASTRO ARENA 2,p3p://108.181.32.169:55214/64124568000c643aa0b914d41041515b
BEIN SPORTS,p3p://108.181.32.169:55214/641381d2000619c4a58d115426907b6d
BEIN MAX SPORTS,p3p://108.181.32.169:55214/641381e300044201a58d534366ce199d
WWE NETWORK,p3p://108.181.32.169:55214/641381f6000cd704a58d9fae064d2ede
WWE NETWORK,p3p://108.181.32.169:55214/64311eec0001de06193a13a553747072
GOLF CHANNEL SKY SPORT,p3p://108.181.32.169:55214/6413821c000b77b6a58e33c27f83093b
TSN 1,p3p://108.181.32.169:55214/643119270003db6719238a985be41867
TSN 1,p3p://108.181.32.169:55214/645fb74800051f03cf3c1b7e48bd434c
TSN 2,p3p://108.181.32.169:55214/64311978000dc8961924c98b13117b70
TSN 3,p3p://108.181.32.169:55214/64311ac1000558571929cc872ad35eec
TSN 4,p3p://108.181.32.169:55214/64311b14000f390a192b13475a166e90
TSN 4,p3p://108.181.32.169:55214/645fb758000165ffcf3c590a38de4f76
TSN 5,p3p://108.181.32.169:55214/64311b67000c0613192c56ad05b518b5
TSN 5,p3p://108.181.32.169:55214/645fb76a0007dccfcf3ca10218644e9c
ESPN 1,p3p://108.181.32.169:55214/64311ba20007409b192d3bec4f60079a
ESPN 2,p3p://108.181.32.169:55214/64311d29000d2a3b193334cb71ba3db4
ESPN 3,p3p://108.181.32.169:55214/64311e68000a2a1d1938121f51b1501b
ESPN 3,p3p://108.181.32.169:55214/645fab49000ca662cf0d415574523331
NBA TV,p3p://108.181.32.169:55214/64311e75000090631938427279742fef
NBA TV,p3p://108.181.32.169:55214/64311e81000176281938718d4b003c1b
BEIN SPORTS 1,p3p://108.181.32.169:55214/64311e93000ba7aa1938ba7e1e4b3642
BEIN SPORTS 2,p3p://108.181.32.169:55214/64311ea0000526211938eb9c63bc100c
BEIN SPORTS 3,p3p://108.181.32.169:55214/64311eac00023ce5193919bd41e13e59
NBCGOLF,p3p://108.181.32.169:55214/64311ec30002641e1939739f2a9f6e82
GOLF CHANNEL USA,p3p://108.181.32.169:55214/64311ed10003b7461939aaa6737c19fe
SUPERSPORTS GOLF,p3p://108.181.32.169:55214/64311edf000047af1939e0754ac733f5
WWE HD BACKUP,p3p://108.181.32.169:55214/642fa8b7000065051384543f2842233e
FIGHT SPORTS T,p3p://108.181.32.169:55214/64311efc000d6103193a55176c7f5df0
UFC FIGHT PASS UK,p3p://108.181.32.169:55214/64311f0a0003c10b193a89517a060079
MUTV,p3p://108.181.32.169:55214/64311f27000ef2df193afd76183366ae
MUTV BACKUP,p3p://108.181.32.169:55214/643125570009d890195327a22a5d7ee1
TENNIS CHANNEL,p3p://108.181.32.169:55214/6431257d000c445b1953bcb05b6e7e1a
TENNIS CHANNEL,p3p://108.181.32.169:55214/6463a94a000dac55dea53b5e725857f0
SONY SIX HD,p3p://108.181.32.169:55214/6431258f00078b1a195401ca779371a1
SONY TEN 1,p3p://108.181.32.169:55214/643125a30006d14d19544fbb7da27f2a
SONY TEN 2 HD,p3p://108.181.32.169:55214/643125b30006aa5919548e3114052626
SONY TEN 3 HD,p3p://108.181.32.169:55214/643125c20009916d1954c98c31471159
SONY TEN 4,p3p://108.181.32.169:55214/643125d2000a5e391955084066b953b5
SUPERSPORT CRICKET TL,p3p://108.181.32.169:55214/643125e8000da3e019555f0767a373ec
SKY SPORTS CRICKET HD,p3p://108.181.32.169:55214/643125f6000c1bc9195595521266639c
ASTRO CRICKET,p3p://108.181.32.169:55214/6431265d0001c1b519572503322821da
WILLOW CRICKET,p3p://108.181.32.169:55214/6431266a00044bcc1957587229c344de
SKY SPORT F1,p3p://108.181.32.169:55214/64312677000c166b19578d3854af5dbc
FOX SPORTS NEWS AU,p3p://108.181.32.169:55214/64312683000d39211957bc627ed1087d
FOX SPORTS 501 AU,p3p://108.181.32.169:55214/643127000001d7eb1959a1c15b2e5498
FOX SPORTS 502 AU,p3p://108.181.32.169:55214/6431270b000a24ff1959ced93173500e
FOX SPORTS 503 AU,p3p://108.181.32.169:55214/6431271a00081cc9195a08ec32034279
FOX SPORTS 504 AU,p3p://108.181.32.169:55214/6431272a0000d1b5195a458e5f7560f2
FOX SPORTS 505 AU,p3p://108.181.32.169:55214/6431273a000479c1195a84fe134c0433
FOX SPORTS 506 AU,p3p://108.181.32.169:55214/6431274800023ad9195abb1b74513383
FOX SPORTS 507 AU,p3p://108.181.32.169:55214/643127fc0003ca86195d7aa277b31909
FOX SPORT 1,p3p://108.181.32.169:55214/6431280d00013bf3195dbc6232857455
FIFA FOX SPORT 1,p3p://108.181.32.169:55214/6431281c000302be195df76f404b53d2
FOX SPORTS 2,p3p://108.181.32.169:55214/643128290007b145195e2b6a6384316a
SKY RACING 1,p3p://108.181.32.169:55214/64312837000aebee195e62ed55557fd9
SKY RACING 2,p3p://108.181.32.169:55214/64312844000ad7b5195e95b069db4ef2
RACINGCOM HD,p3p://108.181.32.169:55214/64312852000912ad195ecbec6de2555f
FOX SPORTS RACING HD,p3p://108.181.32.169:55214/64312865000d9bbf195f174e5ec83175
ZIGGO SPORT RACING,p3p://108.181.32.169:55214/64312871000b6954195f459e7c10663c
DUBAI SPORTS 2,p3p://108.181.32.169:55214/6431287f0003edcc195f7a6369cf47b8
DUBAI SPORTS 2,p3p://108.181.32.169:55214/64312936000a354e196246d611a14be4
DUBAI RACING 3,p3p://108.181.32.169:55214/64312942000933931962757447382f61
RACING UK SPORT(UK),p3p://108.181.32.169:55214/6431294f000b80ba1962a8d376855937
KY SPORTS RACING,p3p://108.181.32.169:55214/6431295b0006afff1962d67737a347d9
STAR SPORTS 1 HD,p3p://108.181.32.169:55214/643129690000652719630b8b0f766ba7
STAR SPORTS 2 HD,p3p://108.181.32.169:55214/64312975000bc42d19633d543ad20d2e
STAR SPORTS SELECT 1,p3p://108.181.32.169:55214/643129c6000c2bdb196479d77b6f7e96
STAR SPORTS SELECT 1,p3p://108.181.32.169:55214/643129d50004aa151964b2834730348c
STAR SPORTS SELECT 2,p3p://108.181.32.169:55214/643129e6000a70531964f6661182226c
STAR SPORTS SELECT 2B HD,p3p://108.181.32.169:55214/643129f40005210b19652bb847830d99
SKY SPORTS FOOTBALL,p3p://108.181.32.169:55214/64312a3d000a7d6c19664a3f15773237
SKY SPORTS MAIN EVENT,p3p://108.181.32.169:55214/64312a4d0002b877196686c254e3270d
SKY SPORTS PREMIER LEAGUE,p3p://108.181.32.169:55214/64312a5c000d11031966c4005f4e2e4d
SKY SPORTS NFL UK,p3p://108.181.32.169:55214/64312a6b000a8eed1966fdf44a0647cc
SKY SPORTS NEWS,p3p://108.181.32.169:55214/64312a790008c9e5196734307fc34a77
SKY SPORT ARENA HD,p3p://108.181.32.169:55214/64312a880002b5bf19676d3a18fb1676
BT SPORT 1 UK,p3p://108.181.32.169:55214/64312a95000d94a71967a2ca00065aeb
BT SPORT 2 UK,p3p://108.181.32.169:55214/64312aaa0009428c1967f3b71a5952ed
BT SPORT 2 SPORT(UK,p3p://108.181.32.169:55214/64312aba00036517196830b750ea44d5
BT SPORT 3 FHD UK,p3p://108.181.32.169:55214/64312ace000b3d0b196880d9185f2371
MLB NETWORK,p3p://108.181.32.169:55214/644fd4d2000d8202912fba3672c5421a
SONY TEN 1 SPORT 1 USA,p3p://108.181.32.169:55214/645fa6e400023cd9cefc142d4d100fb2
SONY TEN 3 HD USA,p3p://108.181.32.169:55214/645fa6d700056943cefbe23534d84052
ESPN U HD USA,p3p://108.181.32.169:55214/645fab36000d59f1cf0cf74b44076241
ESPN 3 USA,p3p://108.181.32.169:55214/645fab49000ca662cf0d415574523331
TSN 1 USA,p3p://108.181.32.169:55214/645fb74800051f03cf3c1b7e48bd434c
TSN 4 USA,p3p://108.181.32.169:55214/645fb758000165ffcf3c590a38de4f76
TSN 5 USA,p3p://108.181.32.169:55214/645fb76a0007dccfcf3ca10218644e9c
WWE USA,p3p://108.181.32.169:55214/6462701400067a04d9ddbe9873b90463
BEIN SPORTS 11 USA,p3p://108.181.32.169:55214/6463a5b400077f08de9737e474b0055b
USA: BEIN SPORTS 4 USA,p3p://108.181.32.169:55214/6463a5cb00045120de9790ec0ec340aa
USA: BEIN SPORTS 6 USA,p3p://108.181.32.169:55214/6463a5de00091722de97dc4d0e413139
BEIN SPORTS USA1,p3p://108.181.32.169:55214/6463a5eb000a7089de980f6e0e9c48d5
SUPERSPORT PREMIER LEAGUE USA,p3p://108.181.32.169:55214/6463a5f80008b1c0de9841c45e2d124f
SUPERSPORT FOOTBALL USA,p3p://108.181.32.169:55214/6463a606000229f7de9876c846553fcc
SUPERSPORT LALIGA USA,p3p://108.181.32.169:55214/6463a6260000ab5fde98f3660a053de2
SUPERSPORT MAXIMO USA,p3p://108.181.32.169:55214/6463a638000409ffde993a937bef2d62
SUPERSPORT MOTORSPORT USA,p3p://108.181.32.169:55214/6463a64500015776de996caa4be276c3
SUPERSPORT PSL USA,p3p://108.181.32.169:55214/6463a8ff000b74a1dea415d470ea7983
SUPERSPORT VARIETY 3 USA,p3p://108.181.32.169:55214/6463a90d000d7e9adea44d0a511a6930
SUPERSPORT VARIETY 4USA,p3p://108.181.32.169:55214/6463a926000e1336dea4aed876667f60
TENNIS CHANNEL USA,p3p://108.181.32.169:55214/6463a94a000dac55dea53b5e725857f0
HBOHD,p3p://108.181.32.169:55214/64137ee50006d7eca581a3b3297e60a3
AXN TW,p3p://108.181.32.169:55214/64137fb6000e2555a584d5f94945113b
AXN TW2,p3p://108.181.32.169:55214/64137fed000660a5a585aad4055228a8
AXN MY,p3p://108.181.32.169:55214/6413800100002d47a585f75e0b4d15d4
CINEMAX TW,p3p://108.181.32.169:55214/641380160003b61ca5864a4e3d49763a
CINEMAX MY,p3p://108.181.32.169:55214/6413802a000969a0a58699e441aa3320
ANIMAX MY,p3p://108.181.32.169:55214/6413803e00077f23a586e786585056af
ANIMAX TW,p3p://108.181.32.169:55214/6413807500012fe3a587bcbf2e6b7388
HITS MOVIES MY,p3p://108.181.32.169:55214/6413808800072695a588087e3cc239d1
电影一台,p3p://108.181.32.169:55214/6410224e00097a01985ff68e53d22e70
CCM 天映经典,p3p://108.181.32.169:55214/64124d990007b0aaa0d9131033d9354a
CCM 天映经典 CN中英字幕,p3p://108.181.32.169:55214/64124dd500082194a0d9fd8d736a3dff
CELESTIAL MY 天映,p3p://108.181.32.169:55214/64124e2b000b454ba0db4e4b137c6137
CELESTIAL MY 天映,p3p://108.181.32.169:55214/64124df1000c3585a0da6bf812014c1a
CELESTIAL MY 天映2,p3p://108.181.32.169:55214/64124e0f00045619a0dadf2552b73bf8
卫视中文 HD STAR CHINESE,p3p://108.181.32.169:55214/64252507000eefc4ea7228f32f390502
CCTV-6,p3p://108.181.32.169:55214/64260cc800087ffdedfb712c61a06569
HBO SIGNATURE USA,p3p://108.181.32.169:55214/645fab94000cb9a6cf0e66527fc930bc
HBO USA,p3p://108.181.32.169:55214/645faf2100095cb2cf1c4442765c172b
HBO 2 USA,p3p://108.181.32.169:55214/645faf2e00057979cf1c760b55dd62b3
HBO COMEDY USA,p3p://108.181.32.169:55214/645faf390002967ccf1ca046036d356a
HBO HD SIN USA,p3p://108.181.32.169:55214/645faf4700077bb5cf1cd83772282520
HBO_WEST USA,p3p://108.181.32.169:55214/645faf5300023119cf1d05bc76d93f08
CINEMAX EAST USA,p3p://108.181.32.169:55214/645fa920000dc217cf04d17372a70f14
LIFETIME USA,p3p://108.181.32.169:55214/6462704200005b24d9de70b7255a7658
LIFETIME MOVIES USA,p3p://108.181.32.169:55214/6463a5a5000a7afede96fe1018a905c5
BOOMERANG,p3p://108.181.32.169:55214/642d44d600008f5f0a2e2d5d69c27e63
BOOMERANG,p3p://108.181.32.169:55214/645fbbb8000d5c60cf4d731f793375f9
伬衿衿,p3p://108.181.32.169:55214/6430b41c0001f3831798d72948126428
MOMO笒赽鰭,p3p://108.181.32.169:55214/6425226f000463e1ea68048207b3285f
DISNEY CHANNEL,p3p://108.181.32.169:55214/642d446e0000b7480a2c972727bb7b01
DISNEY CHANNEL,p3p://108.181.32.169:55214/6413851900016945a599dd79676c38
DISNEY CHANNEL,p3p://108.181.32.169:55214/6413851900016945a599dd79676c389c
DISNEY JUNIOR,p3p://108.181.32.169:55214/642d447f000958c70a2cdbc45c491a3c
DISNEY XD HD,p3p://108.181.32.169:55214/642d449000005ce40a2d1be045a92dbb
NICK JR,p3p://108.181.32.169:55214/642d449d000ac1ec0a2d5151582b3dea
CARTOON NETWORK,p3p://108.181.32.169:55214/642d44aa0000eb420a2d81945bea5d17
CARTOON NETWORK,p3p://108.181.32.169:55214/645fbdca000b25b2cf5588e126f826a4
NICKELODEON,p3p://108.181.32.169:55214/642d44b90006faed0a2dbdba7c9816e4
CBEEBIES,p3p://108.181.32.169:55214/642d44c8000478d70a2df7ad172b5de0
FXX HD,p3p://108.181.32.169:55214/645fb78600098f61cf3d0ed1150f614a
STARZ KIDS,p3p://108.181.32.169:55214/645fb26f00087cd0cf292cbc765a234c
FREEFORM HD,p3p://108.181.32.169:55214/645fa4da00021d24cef41d12518274a7
BABY TV USA,p3p://108.181.32.169:55214/645fa0cf000dc95ccee45512712a51fd
CARTOON NETWORK USA,p3p://108.181.32.169:55214/645fbdca000b25b2cf5588e126f826a4
BLOOMBERG TV FHD USA,p3p://108.181.32.169:55214/645fa7390000e0fecefd5fdc5a4226a4
ASTRO 苤怮栠 XIAOTAIYANG,p3p://108.181.32.169:55214/64124cfa00001c82a0d6a40858217ea4
HGTV HD,p3p://108.181.32.169:55214/64138230000a80f9a58e81a3428a31c6
HGTV HD,p3p://108.181.32.169:55214/645faf620008f794cf1d421031440484
HGTV TW,p3p://108.181.32.169:55214/641382440002a30ca58ecdbf74a8039c
AFC AFN,p3p://108.181.32.169:55214/641382600009923ea58f3ce6638b7516
TLC HD,p3p://108.181.32.169:55214/64138278000b9ab8a58f9b2b5a106790
TLC旅遊生活,p3p://108.181.32.169:55214/6413828d000cff1da58fed8f7d2719cf
FOOD NETWORK,p3p://108.181.32.169:55214/641382a10003769fa590393e3fb23f92
ASIA FOOD NETWORK,p3p://108.181.32.169:55214/641382ce0009fbafa590eab223060296
E! HD,p3p://108.181.32.169:55214/641382e1000e0ae1a59135f449455b3d
DMAX HD,p3p://108.181.32.169:55214/6413830e000184eea591e2872b6d66d2
TRAVEL CHANNEL,p3p://108.181.32.169:55214/6413832400050785a592395d1e6e5cd2
TRAVEL,p3p://108.181.32.169:55214/6413833b0002906da592929427bc2047
CI 罪案偵查頻道,p3p://108.181.32.169:55214/6413834e0001dcdfa592dc9e70500376
ANIMAL PLANET,p3p://108.181.32.169:55214/64138361000ebac2a5932a2128c72b2e
ANIMAL PLANET,p3p://108.181.32.169:55214/645fbbb90001ac30cf4d74094f410ac9
NATGEO,p3p://108.181.32.169:55214/6413837500016343a59374d77edf394b
NATGEO WILD HD,p3p://108.181.32.169:55214/6413838c000428cca593cf656569021f
HISTORY2,p3p://108.181.32.169:55214/641383a2000b3d73a59427257bb61a15
DISCOVERY SCIENCE,p3p://108.181.32.169:55214/641383bd000eddc3a594917b13206375
DISCOVERY SCIENCE,p3p://108.181.32.169:55214/6485f53e000a1400649d3d5111e65724
DISCOVERY SCIENCE TW,p3p://108.181.32.169:55214/641383d0000ded44a594db7641050686
DISCOVERY ASIA TW,p3p://108.181.32.169:55214/641383e2000df6c4a59521c82bec6fdc
LOVE NATURE,p3p://108.181.32.169:55214/64138508000471b7a5999bd702f428aa
NICKELODEON MUSIC,p3p://108.181.32.169:55214/6462700200081b15d9dd78b270197060
NICK,p3p://108.181.32.169:55214/6462701400067a04d9ddbe9876e230e8
NICK MUSIC,p3p://108.181.32.169:55214/6462701400067a04d9ddbe98570c53f1
MUSIC CHOICE,p3p://108.181.32.169:55214/64682d3700017fbaf0488e0c4d515f97
MUSIC CHOICE - RAP 2K HD,p3p://108.181.32.169:55214/64682d42000bb44ff048bba17fdc1687
MUSIC CHOICE - HIP-HOP R,p3p://108.181.32.169:55214/64682d4f000c56e6f048ee933d4966de
MUSIC CHOICE - ALTERNATIVE,p3p://108.181.32.169:55214/64682d6200079767f04937936ac935be
MOVIEPLEX FHD,p3p://108.181.32.169:55214/64682d6e000ead8df049684444cc6e25
FUSION,p3p://108.181.32.169:55214/64682d86000d9dd7f049c5be62a544dc
INVESTMENT PITCH,p3p://108.181.32.169:55214/64682d920000784af049f14136c47100
MTV 2,p3p://108.181.32.169:55214/6465b57200035a76e6a4b4fa39e03456
MTV CLASSIC,p3p://108.181.32.169:55214/6465b57e000664abe6a4e4a12a9c53c2
MTV LIVE,p3p://108.181.32.169:55214/6465b58900061ffee6a50f887c597127
MTV UHD,p3p://108.181.32.169:55214/6465b595000b11b4e6a53fac6b7c2eaa
OUTDOOR CHANNEL,p3p://108.181.32.169:55214/6465b5a0000c3aa7e6a56af0523416a8
NAT GEO WILD USA,p3p://108.181.32.169:55214/645fbc4e000ef087cf4fbd770b2c438b
NAT GEO USA,p3p://108.181.32.169:55214/645fbc5a000d37fccf4febe77c8856bb
CHANNEL 8,p3p://108.181.32.169:55214/642606be0002dd54ede3d8b40d6c04dc
CHANNEL 8,p3p://108.181.32.169:55214/642605590007b381edde676b090919b0
CHANNEL 5,p3p://108.181.32.169:55214/642606de000ae43dede457c221b81de1
CHANNEL 5,p3p://108.181.32.169:55214/642606cc000ea9beede41269137f162d
CHANNEL U,p3p://108.181.32.169:55214/642606fa000535beede4c3ae3202280b
CHANNEL U,p3p://108.181.32.169:55214/642606ee00041309ede4948330973faf
SURIA,p3p://108.181.32.169:55214/642607350004432dede5a9e74ab33b04
SURIA,p3p://108.181.32.169:55214/642607270006fbf5ede573e945ee3a6c
VASANTHAM,p3p://108.181.32.169:55214/6426075f0008f378ede64f2a028a268e
VASANTHAM,p3p://108.181.32.169:55214/64260747000040bcede5ef305d766294
CNA,p3p://108.181.32.169:55214/6426077a00093ea7ede6b8b64d6d4c6e
CAN B,p3p://108.181.32.169:55214/6426078a00013cc2ede6f5290aab17e4
HBO HD MY,p3p://108.181.32.169:55214/64137ee50006d7eca581a3b3297e60a3
HBO TW,p3p://108.181.32.169:55214/64137f0b0006a17fa58238155813216c
HBO FAMILY MY,p3p://108.181.32.169:55214/64137f29000ae5e4a582ae5d42d65d7a
HBO SIGNATURE MY,p3p://108.181.32.169:55214/64137f530000971da5834fca2631479a
HBO HITS MY,p3p://108.181.32.169:55214/64137f85000a578fa58415985b5b1f5d
CTI ASIA中天亚洲,p3p://108.181.32.169:55214/64254f7e000dfed1eb1809855c5735ce
ONE HD,p3p://108.181.32.169:55214/64124c0e00080254a0d30c2d0630425d
ASTRO AEC,p3p://108.181.32.169:55214/64124c2d0006c6eba0d384f41e28720a
ASTRO AEC,p3p://108.181.32.169:55214/64124c700006cf30a0d48aaf01411bf2
ASTRO 全佳 QUANJIA,p3p://108.181.32.169:55214/64124c91000ce85ba0d50d273a3f550c
ASTRO 欢喜 HUAHEE,p3p://108.181.32.169:55214/64124caf0002a78fa0d57fb777596e7b
ASTRO双星 SHUANGXING,p3p://108.181.32.169:55214/64124cd6000d2114a0d61abd59b301f5
ASTRO AOD 351,p3p://108.181.32.169:55214/6427ba150003a8b2f48864c0637f78d5
ASTRO AOD 352,p3p://108.181.32.169:55214/6427ba33000e1d77f488dc9d368a21a6
ASTRO AOD 353,p3p://108.181.32.169:55214/6427ba4e000e68a7f4894628702a319e
ASTRO AOD 354,p3p://108.181.32.169:55214/6427ba6b0002c078f489b4757d803340
ASTRO AOD 355,p3p://108.181.32.169:55214/6427ba850008c867f48a1b90472f7860
ASTRO 小太阳p3p://108.181.32.169:55214/64124cfa00001c82a0d6a40858217ea4
TVB星河粤语,p3p://108.181.32.169:55214/641021c50003c5af985dddf037af353c
TVB星河国语,p3p://108.181.32.169:55214/641021e900026b0f985e6a374d7d56bb
CELESTIAL CN 天映2,p3p://108.181.32.169:55214/64124e2b000b454ba0db4e4b137c6137
SETI 三立国际,p3p://108.181.32.169:55214/64124e4200057913a0dba6a76ebf248c
HITS MOVIES,p3p://108.181.32.169:55214/6413852a000f0a74a59a235e4e1c318d
COMEDY CENTRAL,p3p://108.181.32.169:55214/6413853b000926c2a59a644430b12c08
KIX HD,p3p://108.181.32.169:55214/6413854d000785b1a59aaa2924fa1aa7
RUGBY PASS TV,p3p://108.181.32.169:55214/641385640003a0f9a59b02f333796f30
SUN TV MY,p3p://108.181.32.169:55214/64138578000a0b4da59b52b76a9552c0
SUN TVTATASKY,p3p://108.181.32.169:55214/6413858800046ac8a59b8fc622de0dc9
SUN TV TAMIL,p3p://108.181.32.169:55214/641385a2000d8ae7a59bf7ad23443b39
STAR VIJAY,p3p://108.181.32.169:55214/641385b300076a44a59c388327276d0a
STAR VIJAY INDIA,p3p://108.181.32.169:55214/641385c9000e0cdca59c9034186d0809
BOLLYONE HD,p3p://108.181.32.169:55214/641385e40004d28aa59cf74f015c1fc8
ASTRO CRICKET,p3p://108.181.32.169:55214/6413863000096560a59e215b32a17cc3
ASTRO VAANAVIL,p3p://108.181.32.169:55214/6413864100052c3da59e62ae01dd502f
SUN MUSIC,p3p://108.181.32.169:55214/64138655000659f1a59eb11c4bb665a7
SONY MAX,p3p://108.181.32.169:55214/6413866d000325caa59f0e0a0a6f3911
SET SONY,p3p://108.181.32.169:55214/6413868200096c30a59f61a5378b6035
SAB SONY,p3p://108.181.32.169:55214/641386c1000c2bbfa5a05872576a61bd
ZEE CINEMA,p3p://108.181.32.169:55214/641386d30008a32fa5a09dda08bc5c0d
ZEE TV,p3p://108.181.32.169:55214/641386e6000bfb90a5a0e8ee501f7fd5
ASTRO COLORS,p3p://108.181.32.169:55214/641386f70003798da5a1292811a2387f
COLORS HD TATASKY,p3p://108.181.32.169:55214/6413870b00037690a5a177473df07376
ASTRO ADITHYA,p3p://108.181.32.169:55214/6413872200000fa0a5a1d03f37ed2010
POLIMER NEWS,p3p://108.181.32.169:55214/641387360006b6e4a5a2201438a0209c
RAJ TV,p3p://108.181.32.169:55214/641387490003dee5a5a2699101f2025c
JAYA TV,p3p://108.181.32.169:55214/6413875c000e1e78a5a2b66900ee49b9
CHUTTI TV,p3p://108.181.32.169:55214/64138770000495faa5a30218116101b2
UTV MOVIES,p3p://108.181.32.169:55214/64138783000ac99ca5a34de73976474e
BLUE ANT ENTERTAINM,p3p://108.181.32.169:55214/6413809e000478cba5885dbe4d29586c
BLUE ANT EXTREME,p3p://108.181.32.169:55214/641380b20005698fa588ac1c60782adf
NHK WORLD MY,p3p://108.181.32.169:55214/641381bd00065fefa58cbf5e66b171d0
翡翠台,p3p://108.181.32.169:55214/6410094a000234c597fe3d0e63905877
TV1,p3p://108.181.32.169:55214/64124205000b04f4a0abd9c7062c099b
TV1,p3p://108.181.32.169:55214/6412422400098c9ba0ac527f0ec009c8
TV2,p3p://108.181.32.169:55214/6412424b000041f7a0ace87766f376ab
TV3(A),p3p://108.181.32.169:55214/641242a400062e34a0ae45a35f531cbf
TV3(B),p3p://108.181.32.169:55214/641242ff00087be4a0afa9b27b0b7e08
TV6,p3p://108.181.32.169:55214/64124329000acacea0b04e5a30ab3117
NTV7,p3p://108.181.32.169:55214/6412434900057d36a0b0c9ff4e7f678e
NTV7,p3p://108.181.32.169:55214/641243610000618fa0b12670759974c0
8TV,p3p://108.181.32.169:55214/64124384000000eda0b1af0f24c07c86
8TV,p3p://108.181.32.169:55214/641243a500087b78a0b2322326f61656
TV9,p3p://108.181.32.169:55214/641243d50008438ca0b2ed950e2e1cac
TV9,p3p://108.181.32.169:55214/641243f1000a330da0b35b744b835759
MAKKAH,p3p://108.181.32.169:55214/6412440b0006f26ba0b3c02f44e15340
MADINAH,p3p://108.181.32.169:55214/64124447000b5195a0b4aba62ea76703
DRAMA SANGAT,p3p://108.181.32.169:55214/6412449c000257b9a0b5f5624d0621a2
TVS,p3p://108.181.32.169:55214/641244ba000752eea0b66bd9202b299b
AWESOME TV,p3p://108.181.32.169:55214/641244e9000576b1a0b722f7232a5c8b
ASSP1(A),p3p://108.181.32.169:55214/6412459f000acfeba0b9eb4448574dee
ASSP1(B),p3p://108.181.32.169:55214/641245bc0008335da0ba5be15de04db6
ASSP2(A),p3p://108.181.32.169:55214/641245e30005d242a0baf39e4a3f4a03
ASSP2(B),p3p://108.181.32.169:55214/641245fd000a6c90a0bb5a5b3f082922
ASSP3(A),p3p://108.181.32.169:55214/6412462100081e2fa0bbe66467ee6505
ASSP3(B),p3p://108.181.32.169:55214/6412463b00023f3ca0bc4a7430ab0660
ASSP4(A),p3p://108.181.32.169:55214/64124658000ad2c0a0bcbdee020d5132
ASSP4(B),p3p://108.181.32.169:55214/641246e00009e30fa0bed0f161d56da7
ASSP5(A),p3p://108.181.32.169:55214/641246fc0003baafa0bf3cbe4c8736d8
ASSP5(B),p3p://108.181.32.169:55214/6412471a00065484a0bfb29809e370b5
OKEY,p3p://108.181.32.169:55214/641247390008ab2ba0c02c4a1e6d7c4a
ASTRO RIA(A),p3p://108.181.32.169:55214/6412475a0001e9b4a0c0ab7757361ac3
ASTRO RIA(B),p3p://108.181.32.169:55214/641248070002b154a0c34f73189527bb
ASTRO RIA(D),p3p://108.181.32.169:55214/64124824000a5118a0c3c2af05400294
ASTRO PRIMA (A),p3p://108.181.32.169:55214/6412483f000d7787a0c42cf514d31874
ASTRO PRIMA (B),p3p://108.181.32.169:55214/641248560003257fa0c484296e73655f
ASTRO WARNA(A),p3p://108.181.32.169:55214/6412486f000d3f9ca0c4e86722ba3298
ASTRO WARNA(B),p3p://108.181.32.169:55214/6412488e00083532a0c5603560d334fe
ASTRO WARNA(C),p3p://108.181.32.169:55214/641248a6000225cba0c5bc684ca70c67
ASTRO OASIS,p3p://108.181.32.169:55214/641248c4000c9a91a0c63446638407ba
ASTRO SENSASI,p3p://108.181.32.169:55214/641248e100089063a0c6a4857a9e76f5
ASTRO AURA,p3p://108.181.32.169:55214/6412490000029239a0c71c1415de4f23
ASTRO RANIA,p3p://108.181.32.169:55214/64124a04000b9fa4a0cb160c3ad51b32
ASTRO AWANI,p3p://108.181.32.169:55214/64124a1c000d2e3fa0cb743224ba1e56
ASTRO AWANI(B),p3p://108.181.32.169:55214/64124a3a00017fd2a0cbe6651aba048c
BOO,p3p://108.181.32.169:55214/64137e860008ec16a58031233a436c8e
ASTRO CERIA(A),p3p://108.181.32.169:55214/64124a76000afc5da0ccd33328db54d4
ASTRO CITRA,p3p://108.181.32.169:55214/64124a950004c142a0cd4ab321ff3eaa
ASTRO TUTOR UPSR,p3p://108.181.32.169:55214/64124ab1000a05e4a0cdb96c45713a25
ASTRO TUTOR SPM,p3p://108.181.32.169:55214/64124ad20003446da0ce389969675397
ALJAZEERA,p3p://108.181.32.169:55214/64124aec000d584ca0cea0be08dc17b5
BERNAMA NEWS,p3p://108.181.32.169:55214/64124b0c000298f3a0cf1afc535930fa
TV-ALHIJRAH,p3p://108.181.32.169:55214/64124b2900044546a0cf8cb162560917
TVN MOVIES,p3p://108.181.32.169:55214/64124b780007d1a1a0d0c23228543327
TVN SIN,p3p://108.181.32.169:55214/64124bb50008793da0d1b0a6677f4152
KBS WORLD,p3p://108.181.32.169:55214/64124bf3000b021aa0d2a37c477150fb
HBOHD MY,p3p://108.181.32.169:55214/64137ee50006d7eca581a3b3297e60a3
INDOSIAR(A),p3p://108.181.32.169:55214/64325c920009f49e1e12e62970e9411d
INDOSIAR(B),p3p://108.181.32.169:55214/64325ca1000e59b91e1321e1655455dc
INDOSIAR(C),p3p://108.181.32.169:55214/64325cae00016ade1e13515914857bcf
RCTI,p3p://108.181.32.169:55214/64325cc00007a4bf1e1399412c041430
RCTI (B),p3p://108.181.32.169:55214/64325ccd0005a9051e13cb886ca025d4
